id;category;title;Заголовок;"Meta keywords";"Meta description";price;"Старая цена";sku;Наличие;"Бесплатная доставка";video;Акция;Новинка;Актуально;"Хит продаж";"Это популярно";url_old;brand
7025;"Все для лепки";"Набор для создания гипсовых фигурок - Дельфин";"Набор для создания гипсовых фигурок - Дельфин цена, купить, отзывы.";"Набор для создания гипсовых фигурок - Дельфин купить в Днепропетровске, цена, описание, фото. Набор для создания гипсовых фигурок - Дельфин обзоры, статьи, Babysmile.";"Набор для создания гипсовых фигурок - Дельфин - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";78;0;1274S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-lepki/nabor-dlya-sozdaniya-gipsovih-figurok---delfin-7025;Ses
11883;"Все для лепки";"Пластилин - РАДУГА";"Пластилин - РАДУГА цена, купить, отзывы.";"Пластилин - РАДУГА купить в Днепропетровске, цена, описание, фото. Пластилин - РАДУГА обзоры, статьи, Babysmile.";"Пластилин - РАДУГА - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";100;0;0486S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-lepki/plastilin---raduga-11883;Ses
7265;"Все для лепки";"Пластилин Малыш";"Пластилин Малыш цена, купить, отзывы.";"Пластилин Малыш купить в Днепропетровске, цена, описание, фото. Пластилин Малыш обзоры, статьи, Babysmile.";"Пластилин Малыш - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";52;0;0411S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-lepki/plastilin-malish-7265;Ses
7267;"Все для лепки";"Самоотвердевающая масса - Маленький скульптор";"Самоотвердевающая масса - Маленький скульптор цена, купить, отзывы.";"Самоотвердевающая масса - Маленький скульптор купить в Днепропетровске, цена, описание, фото. Самоотвердевающая масса - Маленький скульптор обзоры, статьи, Babysmile.";"Самоотвердевающая масса - Маленький скульптор - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";70;0;0463S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-lepki/samootverdevayushchaya-massa---malenkiy-skulptor-7267;Ses
7266;"Все для лепки";"Светящийся пластилин ";"Светящийся пластилин  цена, купить, отзывы.";"Светящийся пластилин  купить в Днепропетровске, цена, описание, фото. Светящийся пластилин  обзоры, статьи, Babysmile.";"Светящийся пластилин  - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";0;0;0441S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-lepki/detskij-plastilin-svetjawijsja;Ses
11701;"Все для рисования";"Гуашь - Веселые Искорки";"Гуашь - Веселые Искорки цена, купить, отзывы.";"Гуашь - Веселые Искорки купить в Днепропетровске, цена, описание, фото. Гуашь - Веселые Искорки обзоры, статьи, Babysmile.";"Гуашь - Веселые Искорки - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";140;0;1163S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-risovanija/guash---veselie-iskorki-11701;Ses
7270;"Все для рисования";"Гуашь - Радуга";"Гуашь - Радуга цена, купить, отзывы.";"Гуашь - Радуга купить в Днепропетровске, цена, описание, фото. Гуашь - Радуга обзоры, статьи, Babysmile.";"Гуашь - Радуга - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";115;0;0327S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-risovanija/guash---raduga-7270;Ses
7269;"Все для рисования";"Гуашь - Яркие Краски";"Гуашь - Яркие Краски цена, купить, отзывы.";"Гуашь - Яркие Краски купить в Днепропетровске, цена, описание, фото. Гуашь - Яркие Краски обзоры, статьи, Babysmile.";"Гуашь - Яркие Краски - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";115;0;0311S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-risovanija/guash---yarkie-kraski-7269;Ses
7268;"Все для рисования";"Набор акварельных красок - Фантазия";"Набор акварельных красок - Фантазия цена, купить, отзывы.";"Набор акварельных красок - Фантазия купить в Днепропетровске, цена, описание, фото. Набор акварельных красок - Фантазия обзоры, статьи, Babysmile.";"Набор акварельных красок - Фантазия - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";80;0;0342S;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-risovanija/nabor-akvarelnih-krasok---fantaziya-7268;Ses
11715;"Все для рисования";"Набор для рисования водой  - Волшебная Сумочка";"Набор для рисования водой  - Волшебная Сумочка цена, купить, отзывы.";"Набор для рисования водой  - Волшебная Сумочка купить в Днепропетровске, цена, описание, фото. Набор для рисования водой  - Волшебная Сумочка обзоры, статьи, Babysmile.";"Набор для рисования водой  - Волшебная Сумочка - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";139;0;AD4701;1;0;;0;0;0;1;1;http://bbsmile.com.ua/catalog/igrushki-dlja-detej/detskie-nabory-dlja-tvorchestva/vse-dlja-risovanija/nabor-dlya-risovaniya-vodoy----volshebnaya-sumochka-11715;"Aqua Doodle"
